YYMM,Mrk,SMB,HML,RMW,CMA,
19800221,0.266805133,0.643424229,-0.002346332,0.059618344,0.032498625,
19800222,0.588276657,0.347936723,-0.000511482,0.041977857,0.022320245,
19800225,0.699905661,0.247792838,-0.000132499,0.02964599,0.022788009,
19800226,0.718626367,0.214605257,4.00986E-06,0.031070085,0.035694282,
19800227,0.620769545,0.271192151,-0.00044795,0.048195143,0.06029111,
19800228,0.435215723,0.410463875,7.4602E-06,0.071786898,0.082526044,
19800229,0.659123323,0.146835259,-0.000812136,0.088422982,0.106430572,
19800303,0.690230336,0.052479544,-0.00188689,0.1121987,0.14697831,
19800304,0.861807637,-0.104446875,-0.001982182,0.097641834,0.146979587,
19800305,1.26623926,-0.385314913,0.001272413,0.037195601,0.080607639,
19800306,1.059404193,-0.201206671,8.82876E-06,0.055987494,0.085806155,
19800307,1.132686008,-0.306870038,4.36645E-06,0.06824767,0.105931994,
19800310,1.349704794,-0.615799366,0.000670566,0.101851067,0.16357294,
19800311,1.880971318,-1.139061297,-0.000504273,0.08239239,0.176201862,
19800312,2.103092386,-1.318909447,-0.000700358,0.048741746,0.167775673,
19800313,2.134118674,-1.336789501,0.000141996,0.055105987,0.147422844,
19800314,2.076135804,-1.248060205,-0.000210377,0.051958387,0.12017639,
19800317,2.337345756,-1.540255925,-0.002585346,0.053894833,0.151600682,
19800318,2.561393225,-1.902654092,-0.005216046,0.12080301,0.225673903,
19800319,3.991192456,-3.594853238,-0.027896804,0.186946605,0.444610981,
19800320,3.627485217,-3.205716043,-0.020196655,0.194409411,0.40401807,
19800321,3.534589022,-3.163984259,-0.021304839,0.221571775,0.429128301,
19800324,4.311442914,-4.031137679,-0.021272102,0.235671059,0.505295807,
19800325,3.345783264,-2.737089714,-0.011799325,0.137103246,0.266002528,
19800326,2.576949313,-1.786632821,-0.005722995,0.076208567,0.139197936,
19800327,2.566268636,-1.786385626,-0.006027881,0.078278231,0.147866641,
19800328,2.462145874,-1.690005349,-0.006397215,0.085836918,0.148419773,
19800331,5.350166862,-5.069278477,-0.015436739,0.271810646,0.462737709,
19800401,6.354271709,-5.92064634,-0.002820206,0.178879066,0.390315771,
19800402,2.097576396,-1.146919504,-0.001583232,-0.002713927,0.053640268,
19800403,1.512619734,-0.513621216,-0.00407417,-0.013916315,0.018991966,
19800407,1.807015034,-0.806011807,-0.00248015,-0.030221058,0.031697982,
19800408,1.910795212,-0.906671622,-0.002743472,-0.046979222,0.045599105,
19800409,2.099722794,-1.12658246,-0.002712257,-0.047220163,0.076792086,
19800410,2.362984088,-1.453052221,-0.000620442,-0.04465135,0.135339926,
19800411,3.11088068,-2.169552747,0.002472463,-0.111392393,0.167591998,
19800414,2.694399588,-1.638633269,0.006633749,-0.143025153,0.080625084,
19800415,3.498127445,-2.31364038,0.009604188,-0.272375665,0.078284412,
19800416,3.219355287,-1.989487172,0.01208348,-0.279665332,0.037713737,
19800417,2.99132332,-1.748498832,-0.001800139,-0.22977411,-0.011250238,
19800418,2.763699182,-1.524703336,0.00364323,-0.198986051,-0.043653026,
19800421,2.856158869,-1.584291255,0.00466132,-0.217706872,-0.058822062,
19800422,3.73696492,-2.339692707,0.010207442,-0.317555534,-0.089924122,
19800423,2.665399597,-1.435030419,0.009044621,-0.186598022,-0.052815777,
19800424,2.829266268,-1.501678571,0.01371535,-0.261092555,-0.080210492,
19800425,3.708729697,-2.208792151,0.037130173,-0.405574528,-0.131493191,
19800428,4.446089306,-2.919042588,0.054548987,-0.473377667,-0.108218039,
19800429,3.404767708,-1.971514796,0.043554581,-0.375157867,-0.101649627,
19800430,1.750480127,-0.544435388,0.012108564,-0.166658104,-0.0514952,
19800501,1.922374366,-0.604773324,0.029020358,-0.253989138,-0.092632261,
19800502,1.518425018,-0.300056245,0.024366686,-0.181044286,-0.061691173,
19800505,1.483097201,-0.195572254,0.027453283,-0.237287698,-0.077690532,
19800506,1.375447171,-0.120366676,0.018235715,-0.206268759,-0.067047452,
19800507,1.350934297,-0.100025357,0.013073179,-0.192167703,-0.071814417,
19800508,1.247376078,-0.013668447,-0.007306571,-0.163193978,-0.063207083,
19800509,1.22555744,0.027783044,0.001873855,-0.176802105,-0.078412234,
19800512,1.162415987,0.163844222,0.000123487,-0.216973622,-0.109410074,
19800513,1.12445885,0.160516594,0.021847551,-0.189291762,-0.117531234,
19800514,0.841516087,0.412649635,0.01747783,-0.168722445,-0.102921106,
19800515,0.88577657,0.297959835,0.019792776,-0.128022346,-0.075506836,
19800516,0.971368657,0.171630418,0.007193995,-0.099982156,-0.050210914,
19800519,0.984455823,0.174917643,0.017384484,-0.115085883,-0.061672067,
19800520,0.976727276,0.168205706,-0.003110547,-0.091737718,-0.050084717,
19800521,0.853841779,0.295681134,-0.003287242,-0.085160772,-0.061074899,
19800522,0.94105076,0.182060999,-0.003734835,-0.066250998,-0.053125926,
19800523,0.886247351,0.222182321,-0.00445002,-0.054943232,-0.04903642,
19800527,0.886604691,0.210312605,-0.013995818,-0.046063227,-0.036858252,
19800528,0.81307768,0.281965217,-0.007274335,-0.045340175,-0.042428387,
19800529,0.828094694,0.260821916,-0.000977477,-0.044066153,-0.043872981,
19800530,0.794416094,0.305880445,-0.006860553,-0.046724715,-0.046711272,
19800602,0.708722561,0.394994612,-0.030972636,-0.034936383,-0.037808154,
19800603,0.787108523,0.306727309,-0.027637683,-0.031581989,-0.034616161,
19800604,0.787533619,0.294343123,-0.025748463,-0.024951752,-0.031176527,
19800605,0.768889791,0.304620222,-0.023654208,-0.021281904,-0.028573901,
19800606,0.748619164,0.306380786,-0.013781057,-0.018035181,-0.023183712,
19800609,0.725368443,0.321924087,-0.011365518,-0.015619944,-0.020307068,
19800610,0.699318862,0.341881902,-0.010008126,-0.013013189,-0.018179449,
19800611,0.675800506,0.368069213,-0.015678456,-0.012766569,-0.015424694,
19800612,0.701019748,0.343633659,-0.01410299,-0.015540381,-0.015010036,
19800613,0.717446688,0.322028626,-0.009150236,-0.015074887,-0.015250192,
19800616,0.715224628,0.324453571,-0.013422135,-0.012302995,-0.013953068,
19800617,0.746573775,0.287648876,-0.007535342,-0.011308178,-0.015379131,
19800618,0.714546824,0.323596745,-0.00431737,-0.014846239,-0.01897996,
19800619,0.711064311,0.323871805,-0.001542005,-0.014851717,-0.018542394,
19800620,0.737066358,0.293550065,0.001147264,-0.015060069,-0.016703617,
19800623,0.764856063,0.263902085,0.000293872,-0.014182141,-0.014869879,
19800624,0.782903905,0.24542434,0.000928004,-0.013097448,-0.0161588,
19800625,0.774082426,0.252443882,0.001554919,-0.013194186,-0.01488704,
19800626,0.758367701,0.263102532,0.002686399,-0.012255341,-0.011901292,
19800627,0.667013487,0.340893518,0.0095126,-0.008307135,-0.009112471,
19800630,0.661945654,0.348451766,0.012549634,-0.013175894,-0.00977116,
19800701,0.668073774,0.346063557,0.012463484,-0.016207354,-0.010393461,
19800702,0.704870739,0.313804769,0.010294289,-0.019916507,-0.00905329,
19800703,0.716381054,0.304322233,0.010566751,-0.021891334,-0.009378704,
19800707,0.732025705,0.289039632,0.014226861,-0.024397191,-0.010895008,
19800708,0.762050843,0.257118995,0.015922824,-0.024056001,-0.011036662,
19800709,0.737858923,0.282020216,0.016343423,-0.026293132,-0.009929431,
19800710,0.705692605,0.310441149,0.020198155,-0.027230488,-0.009101421,
19800711,0.693373311,0.323937922,0.022451542,-0.031087039,-0.008675736,
19800714,0.692307473,0.323963257,0.02558221,-0.032438582,-0.009414359,
19800715,0.721803033,0.295648723,0.023897177,-0.030990037,-0.010358895,
19800716,0.71657157,0.298339624,0.018599282,-0.025113115,-0.00839736,
19800717,0.751642243,0.26530341,0.018271568,-0.026908725,-0.008308497,
19800718,0.735227633,0.28341831,0.017746871,-0.028307203,-0.008085611,
19800721,0.73612086,0.280818054,0.018907843,-0.027690925,-0.008155833,
19800722,0.746373818,0.26981028,0.017785481,-0.02544956,-0.008520018,
19800723,0.693443464,0.32068367,0.01556887,-0.021430543,-0.008265461,
19800724,0.69509114,0.319663346,0.014933308,-0.020800459,-0.008887335,
19800725,0.663520643,0.350294943,0.012393546,-0.016354841,-0.00985429,
19800728,0.644167871,0.368989824,0.010790803,-0.01533958,-0.008608919,
19800729,0.620397113,0.397329814,0.009666528,-0.017553383,-0.009840071,
19800730,0.625714884,0.393030912,0.010176365,-0.019232217,-0.009689944,
19800731,0.617341794,0.403159936,0.008232878,-0.019947735,-0.008786874,
19800801,0.604502752,0.414055127,0.012471244,-0.022045907,-0.008983217,
19800804,0.62708761,0.3928232,0.012522762,-0.022665072,-0.0097685,
19800805,0.637544929,0.384303267,0.012196493,-0.023806937,-0.010237752,
19800806,0.674616835,0.354136388,0.005918288,-0.024515289,-0.010156222,
19800807,0.631806505,0.388891547,0.014296609,-0.023527827,-0.011466834,
19800808,0.662914439,0.356800147,0.015372221,-0.022525968,-0.012560839,
19800811,0.702218202,0.316939415,0.01545135,-0.022337966,-0.012271001,
19800812,0.721558359,0.299613483,0.012217495,-0.020910492,-0.012478846,
19800813,0.748796703,0.277209832,0.009158268,-0.023753379,-0.011411423,
19800814,0.773053909,0.253503984,0.010457493,-0.02774295,-0.009272437,
19800815,0.77750809,0.243729136,0.009837214,-0.026240077,-0.004834363,
19800818,0.792472341,0.227761053,0.007332509,-0.023263899,-0.004302003,
19800819,0.81668315,0.202737478,0.007341879,-0.021456538,-0.005305969,
19800820,0.800308314,0.21796737,0.006899448,-0.020394574,-0.004780558,
19800821,0.814542539,0.20626952,0.006140549,-0.021985055,-0.004967554,
19800822,0.776464569,0.244780312,0.007023431,-0.023549037,-0.004719275,
19800825,0.757595985,0.267173201,-0.005878224,-0.016945246,-0.001945716,
19800826,0.763064396,0.272606623,-0.017008809,-0.014373737,-0.004288472,
19800827,0.750433388,0.281865015,-0.012982877,-0.012658898,-0.006656629,
19800828,0.779941588,0.251208563,-0.004351761,-0.015705191,-0.011093198,
19800829,0.730906335,0.308683133,-0.009624135,-0.020551722,-0.009413611,
19800902,0.752033949,0.294191882,-0.012052453,-0.025959129,-0.008214249,
19800903,0.743327714,0.29943697,-0.014150553,-0.021988193,-0.006625938,
19800904,0.694488541,0.34814646,-0.009306379,-0.022073467,-0.011255154,
19800905,0.666016719,0.383721382,-0.011891296,-0.026116795,-0.01173001,
19800908,0.646019091,0.412957143,-0.006890966,-0.037627523,-0.014457746,
19800909,0.652051963,0.412950195,-0.001636889,-0.043970327,-0.019394941,
19800910,0.581415478,0.485022331,0.000699899,-0.041605652,-0.025532057,
19800911,0.560373296,0.518573672,-0.005942431,-0.043740396,-0.029264141,
19800912,0.602663661,0.472059375,-0.007533979,-0.043245819,-0.023943237,
19800915,0.612336196,0.472081003,-0.019023287,-0.048170482,-0.01722343,
19800916,0.650369967,0.441389115,-0.020184426,-0.053309538,-0.018265119,
19800917,0.712599357,0.379735932,-0.019740058,-0.054033664,-0.018561567,
19800918,0.698473873,0.392760217,-0.021678661,-0.050377497,-0.019177933,
19800919,0.727462805,0.335520094,-0.00549896,-0.036966556,-0.020517383,
19800922,0.761385359,0.287300557,0.000989865,-0.035561071,-0.014114711,
19800923,0.73090465,0.309745039,-0.001104826,-0.030774452,-0.008770411,
19800924,0.722546454,0.315007378,0.003708302,-0.034015209,-0.007246926,
19800925,0.704099175,0.332511577,0.00644547,-0.033411636,-0.009644587,
19800926,0.695046222,0.34434257,0.006398521,-0.035497554,-0.01028976,
19800929,0.710753373,0.328661925,0.009457115,-0.038854746,-0.010017667,
19800930,0.73289411,0.301057159,0.012225655,-0.043424116,-0.002752808,
19801001,0.713592364,0.313816458,0.01358899,-0.037426039,-0.003571772,
19801002,0.725029765,0.298763374,0.016380843,-0.033852647,-0.006321336,
19801003,0.706124186,0.331867229,0.009469602,-0.032414466,-0.01504655,
19801006,0.695144363,0.354256178,0.003672296,-0.034970007,-0.018102831,
19801007,0.651262058,0.393353555,0.010625561,-0.035800375,-0.0194408,
19801008,0.640772922,0.399563989,0.018389822,-0.041804437,-0.016922297,
19801009,0.6671224,0.371702532,0.017387896,-0.043012496,-0.013200332,
19801010,0.640325271,0.39658222,0.016915831,-0.040304097,-0.013519226,
19801013,0.58509479,0.449001,0.013170878,-0.032823807,-0.014442862,
19801014,0.634055543,0.401363039,0.013884336,-0.034002107,-0.015300812,
19801015,0.654031286,0.380884465,0.014424575,-0.034319893,-0.015020432,
19801016,0.589249906,0.443952392,0.013288588,-0.031694986,-0.014795901,
19801017,0.506344131,0.529799299,0.01475136,-0.034482468,-0.016412322,
19801020,0.475650104,0.560584088,0.016007508,-0.034104698,-0.018137002,
19801021,0.439288832,0.597195933,0.017524762,-0.035816897,-0.01819263,
19801022,0.445710347,0.591166038,0.012763159,-0.032169836,-0.017469708,
19801023,0.442444956,0.598257874,0.011307185,-0.032403516,-0.019606499,
19801024,0.553146356,0.488226103,0.009065249,-0.030135922,-0.020301786,
19801027,0.488577588,0.550601358,0.005904127,-0.027172128,-0.017910945,
19801028,0.440095982,0.597680379,0.008822896,-0.029386905,-0.017212353,
19801029,0.425274878,0.611619023,0.008922493,-0.029312381,-0.016504014,
19801030,0.320010782,0.725319535,0.005884353,-0.032673141,-0.018541529,
19801031,0.491025671,0.558024057,0.008687588,-0.034590231,-0.023147085,
19801103,0.503592828,0.540578708,0.006026311,-0.028271035,-0.021926811,
19801105,0.568802368,0.471866055,0.006036156,-0.026448623,-0.020255956,
19801106,0.565505,0.473274489,0.009806082,-0.030352169,-0.018233402,
19801107,0.375270304,0.66043887,0.010201902,-0.028144163,-0.017766912,
19801110,0.344967169,0.688783686,0.010011646,-0.028695802,-0.015066699,
19801111,0.168099377,0.861727359,0.005175016,-0.023299253,-0.011702499,
19801112,0.183848185,0.846242009,0.004202762,-0.0228587,-0.011434256,
19801113,0.193023062,0.843373707,0.00146347,-0.023381712,-0.014478527,
19801114,0.03859816,1.008377326,0.002588498,-0.028388915,-0.021175069,
19801117,0.052218481,1.001327169,0.004265403,-0.034269697,-0.023541356,
19801118,0.106270941,0.941211081,0.005459789,-0.026506962,-0.026434849,
19801119,0.175348153,0.871118235,0.002132462,-0.023951187,-0.024647663,
19801120,0.109905511,0.940434505,0.000882481,-0.027805918,-0.023416579,
19801121,-0.201193747,1.250278587,-0.002601136,-0.025036016,-0.021447688,
19801124,-0.226901688,1.273171499,-0.006495248,-0.024484664,-0.0152899,
19801125,0.238944128,0.797758433,-0.012438656,-0.015496348,-0.008767557,
19801126,0.420550545,0.621275393,-0.019490061,-0.01688723,-0.005448648,
19801128,0.622455226,0.420236068,-0.013417756,-0.019597111,-0.009676428,
19801201,0.58221957,0.450749536,-0.006078537,-0.012996017,-0.013894552,
19801202,0.599079514,0.436790152,-0.007002222,-0.014356054,-0.014511389,
19801203,0.401268797,0.635496905,-0.008841317,-0.014682164,-0.013242221,
19801204,0.044811165,0.986859245,-0.012917812,-0.010343367,-0.008409231,
19801205,0.279552954,0.755269191,-0.020136955,-0.007837486,-0.006847704,
19801208,0.29877622,0.737021981,-0.019352829,-0.009902502,-0.006542871,
19801209,0.492066935,0.543249066,-0.023519271,-0.005665417,-0.006131314,
19801210,0.76065804,0.273018389,-0.019180605,-0.003753042,-0.010742782,
19801211,0.728021606,0.304262632,-0.021295472,-0.000337346,-0.01065142,
19801212,0.880087346,0.143210951,-0.017768007,-0.002037623,-0.003492667,
19801215,0.91191579,0.099001212,-0.009424338,-0.002251867,0.000759204,
19801216,0.851700727,0.151665367,-0.003146694,-0.00078742,0.000568021,
19801217,0.528606042,0.448425364,0.011422723,0.004830735,0.006715136,
19801218,0.263693116,0.69678303,0.020762107,0.009811664,0.008950084,
19801219,0.600853201,0.386006405,0.006989991,0.001607213,0.004543189,
19801222,0.36538179,0.616597429,0.011626204,0.000355324,0.006039251,
19801223,0.489647607,0.493237347,0.012397704,0.001434553,0.003282789,
19801224,0.41310264,0.57535529,0.008533437,0.001486687,0.001521946,
19801226,0.075547111,0.901977382,0.014165968,0.003283371,0.005026168,
19801229,0.243875782,0.739415574,0.011577757,0.001558018,0.003572869,
19801230,0.54663256,0.448272626,0.002466437,0.000713494,0.001914883,
19801231,0.625251785,0.37668971,-0.002302134,9.47595E-05,0.000265879,
19810102,0.535573755,0.460289004,0.001972717,0.000975724,0.0011888,
19810105,0.386807517,0.599503098,0.009258816,0.002106452,0.002324117,
19810106,0.23222836,0.748320702,0.016302404,0.001940949,0.001207585,
19810107,0.110185094,0.86272224,0.023391843,0.003703594,-2.77042E-06,
19810108,-0.086007594,1.047468354,0.034330231,0.005833547,-0.001624537,
19810109,0.042095183,0.921350881,0.033187806,0.005058195,-0.001692066,
19810112,-0.019424585,0.983029134,0.030480637,0.0114403,-0.005525485,
19810113,-0.126937219,1.087788821,0.036001986,0.012037293,-0.00889088,
19810114,-0.159610132,1.116212367,0.039726786,0.012293484,-0.008622505,
19810115,-0.174785457,1.130547757,0.032847099,0.022476377,-0.011085776,
19810116,-0.093830026,1.054785117,0.027315617,0.01991299,-0.008183698,
19810119,-0.175452061,1.134980739,0.02929554,0.017101988,-0.005926206,
19810120,-0.131512072,1.097895105,0.023155301,0.018241217,-0.007779551,
19810121,-0.06603592,1.036563908,0.025302458,0.015080697,-0.010911143,
19810122,-0.141248881,1.113628668,0.019578109,0.019631975,-0.01158987,
19810123,0.023686356,0.955344291,0.018896994,0.015781321,-0.013708962,
19810126,0.029118232,0.946765961,0.023127102,0.014441419,-0.013452714,
19810127,0.132213918,0.846901497,0.01988352,0.012300353,-0.011299288,
19810128,-0.015488092,0.993845072,0.024798298,0.012852942,-0.01600822,
19810129,0.161250275,0.823353877,0.017512742,0.010895642,-0.013012536,
19810130,0.141338586,0.841419945,0.015771665,0.013345325,-0.011875521,
19810202,-0.038743338,1.014285069,0.023961952,0.017283388,-0.016787071,
19810203,0.123313416,0.858670614,0.020848448,0.011000673,-0.013833151,
19810204,0.03368146,0.950288557,0.02063578,0.009541298,-0.014147094,
19810205,-0.03066128,1.011587103,0.021183458,0.011924026,-0.014033307,
19810206,-0.331404926,1.295213499,0.031342435,0.024153492,-0.019304499,
19810209,-0.242042653,1.195779697,0.043220714,0.02460909,-0.021566847,
19810210,-0.140434221,1.093965099,0.041767055,0.026433934,-0.021731868,
19810211,-0.176725569,1.1292688,0.037666731,0.032168152,-0.022378114,
19810212,-0.280528253,1.229048395,0.048390569,0.024438356,-0.021349067,
19810213,-0.625540867,1.55617185,0.060632975,0.033161276,-0.024425234,
19810217,-1.001900042,1.906688408,0.076438458,0.053797929,-0.035024754,
19810218,-1.419096728,2.299547581,0.091906512,0.068509652,-0.040867018,
19810219,-1.283798698,2.174967368,0.083567066,0.060969593,-0.035705329,
19810220,-1.716335466,2.573812304,0.105979216,0.07574621,-0.039202264,
19810223,-1.613680651,2.464880103,0.107805861,0.077816473,-0.036821786,
19810224,-1.698319211,2.544551996,0.113085279,0.075312169,-0.034630234,
19810225,-1.058801012,1.949729521,0.07026265,0.060592091,-0.02178325,
19810226,-0.760947513,1.682358161,0.039453516,0.054797153,-0.015661317,
19810227,-1.021384527,1.937916135,0.049278003,0.061762562,-0.027572172,
19810302,-1.174437352,2.067386199,0.092535822,0.052483447,-0.037968116,
19810303,-1.995516626,2.844046369,0.123743906,0.065281908,-0.037555558,
19810304,-1.183762767,2.070549736,0.08811964,0.055104383,-0.030010992,
19810305,-0.950694426,1.853151638,0.081822252,0.043294595,-0.027574059,
19810306,-0.833638904,1.728107683,0.109053048,0.034418816,-0.037940643,
19810309,-0.912441927,1.791291357,0.131044403,0.031843008,-0.041736841,
19810310,-0.549078923,1.445495199,0.113523292,0.025864356,-0.035803924,
19810311,-0.065033016,1.002168473,0.065998062,0.018234207,-0.021367726,
19810312,0.047157355,0.899530374,0.060805886,0.017182228,-0.024675844,
